Area,ISO 3 code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,Year,Month,Quarter,YearMonth,Adalah_Agregat,Adalah_Provisional
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,10.24,2.22,27.68,2024,5,2,2024-05,True,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,467.45,-24.26,-4.93,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,8.89,0.02,0.23,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,652.56,-4.71,-0.72,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,185.47,3.36,1.85,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,6.58,0.82,14.24,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,1.01,0.04,4.12,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,22.59,4.04,21.78,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.3,0.0,0.0,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,8.26,2.13,34.75,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,1.98,0.09,4.76,2024,5,2,2024-05,False,False
G20,,2024-05-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,887.64,5.79,0.66,2024,5,2,2024-05,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,1989.71,110.8,5.9,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,43.24,,,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,56.76,,,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,19.62,,,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.22,,,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,33.86,,,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,16.64,,,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,860.41,123.57,16.77,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,1129.3,-12.77,-1.12,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,390.28,10.3,2.71,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,342.64,51.63,17.74,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,673.85,117.49,21.12,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,331.21,65.86,24.82,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.99,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,37.14,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,17.99,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,14.85,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,9.38,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,1.63,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.38,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,8.62,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,8.02,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,39.6,-0.26,-0.65,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,739.02,-23.07,-3.03,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,357.88,5.45,1.55,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,295.39,51.68,21.21,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,186.56,6.08,3.37,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,32.4,4.85,17.6,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,7.65,0.21,2.82,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,171.56,39.74,30.15,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,159.65,26.12,19.56,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,1989.71,110.8,5.9,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,27.49,3.4,14.11,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,923.66,-17.0,-1.81,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,226.83,7.23,3.29,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,16.4,1.19,7.82,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,26.48,3.37,14.58,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,10.08,2.18,27.59,2024,6,2,2024-06,True,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,478.03,-35.43,-6.9,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,9.03,-0.06,-0.66,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,696.83,-24.23,-3.36,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,204.44,3.82,1.9,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,7.08,1.24,21.23,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,1.01,0.03,3.06,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,22.39,3.41,17.97,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.29,0.01,3.57,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,8.22,1.9,30.06,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,1.86,0.28,17.72,2024,6,2,2024-06,False,False
G20,,2024-06-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,951.15,-13.6,-1.41,2024,6,2,2024-06,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,2205.5,98.58,4.68,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,40.99,,,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,59.01,,,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,20.73,,,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,17.05,,,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,31.99,,,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,14.94,,,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,903.85,105.24,13.18,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,1301.65,-6.66,-0.51,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,457.32,13.66,3.08,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,376.08,52.3,16.15,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,705.45,97.64,16.06,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,329.37,45.34,15.96,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.0,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,38.28,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,19.12,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,14.7,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,9.0,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,1.61,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.35,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,7.92,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,7.02,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,44.11,-0.62,-1.39,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,844.33,-20.32,-2.35,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,421.75,9.68,2.35,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,324.28,52.74,19.42,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,198.4,7.6,3.98,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,35.57,3.98,12.6,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,7.69,0.18,2.4,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,174.62,39.89,29.61,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,154.75,5.45,3.65,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,2205.5,98.58,4.68,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,29.4,3.13,11.91,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,1059.86,-13.55,-1.26,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,263.35,8.39,3.29,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,18.12,1.12,6.59,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,28.32,3.09,12.25,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,10.2,1.97,23.94,2024,7,3,2024-07,True,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,493.88,-28.06,-5.38,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,10.06,-0.14,-1.37,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,796.51,-21.94,-2.68,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,238.77,5.55,2.38,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,7.77,1.26,19.35,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,1.08,0.04,3.85,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,24.58,2.84,13.06,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.29,0.0,0.0,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,8.37,1.91,29.57,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,1.83,0.06,3.39,2024,7,3,2024-07,False,False
G20,,2024-07-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,1089.26,-10.42,-0.95,2024,7,3,2024-07,False,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,2216.33,97.57,4.61,2024,8,3,2024-08,False,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,39.85,,,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,60.14,,,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,20.66,,,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,16.53,,,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,30.89,,,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,14.36,,,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,883.36,77.13,9.57,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,1332.97,20.44,1.56,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,457.88,6.91,1.53,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,366.34,14.81,4.21,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,684.75,70.69,11.51,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,318.41,55.88,21.29,2024,8,3,2024-08,True,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,2.04,,,2024,8,3,2024-08,False,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,39.48,,,2024,8,3,2024-08,False,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,19.05,,,2024,8,3,2024-08,False,False
G20,,2024-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,14.14,,,2024,8,3,2024-08,False,False
